-DOCSTART- -X- -X- O

and	CC	NP	O
artillery	NN	NP	O
in	IN	PP	O
a	DT	NP	O
battle	NN	NP	O
with	IN	PP	O
rival	JJ	NP	O
Kurds	NNPS	NP	MISC
for	IN	PP	O
the	DT	NP	O
city	NN	NP	O
of	IN	PP	O
Arbil	NNP	NP	LOC
,	,	O	O
a	DT	NP	O
senior	JJ	NP	O
U.N.	NNP	NP	ORG
official	NN	NP	O
in	IN	PP	O
Baghdad	NNP	NP	LOC
said	VBD	VP	O
.	.	O	O

"	"	O	O
They	PRP	NP	O
have	VBP	VP	O
confirmed	VBN	VP	O
to	TO	PP	O
us	PRP	NP	O
that	IN	SBAR	O
Iraqi	JJ	NP	MISC
troops	NNS	NP	O
are	VBP	VP	O
taking	VBG	VP	O
part	NN	NP	O
in	IN	PP	O
the	DT	NP	O
attack	NN	NP	O
on	IN	PP	O
Arbil	NNP	NP	LOC
...	:	O	O

We	PRP	NP	O
got	VBD	VP	O
the	DT	NP	O
information	NN	NP	O
from	IN	PP	O
KDP	NNP	NP	ORG
leaders	NNS	NP	O
in	IN	PP	O
KDP	NNP	NP	ORG
headquarters	NN	NP	O
in	IN	PP	O
Saladdin	NNP	NP	LOC
,	,	O	O
"	"	O	O
the	DT	NP	O
official	NN	NP	O
,	,	O	O
who	WP	NP	O
asked	VBD	VP	O
not	RB	O	O
to	TO	VP	O
be	VB	VP	O
identified	VBN	VP	O
,	,	O	O
told	VBD	VP	O
Reuters	NNP	NP	ORG
.	.	O	O

-DOCSTART- -X- -X- O

Fire	NNP	NP	O
destroys	VBZ	VP	O
restaurant	NN	NP	O
in	IN	PP	O
Bahraini	NNP	NP	LOC
village	NN	NP	O
.	.	O	O

MANAMA	NNP	NP	LOC
1996-08-31	NNP	NP	O

A	DT	NP	O
fire	NN	NP	O
has	VBZ	VP	O
completely	RB	ADJP	O
gutted	VBD	VP	O
a	DT	NP	O
Turkish-operated	JJ	NP	O
restaurant	NN	NP	O
in	IN	PP	O
a	DT	NP	O
Bahraini	NNP	NP	LOC
village	NN	NP	O
,	,	O	O
residents	NNS	NP	O
said	VBD	VP	O
.	.	O	O

They	PRP	NP	O
said	VBD	VP	O
a	DT	NP	O
fire	NN	NP	O
broke	VBD	VP	O
out	RP	PRT	O
at	IN	PP	O
Shul'ala	NNP	NP	LOC
restaurant	NN	NP	O
in	IN	PP	O
the	DT	NP	O
early	JJ	NP	O
hours	NNS	NP	O
on	IN	PP	O
Saturday	NNP	NP	O
in	IN	PP	O
al-Daih	JJ	NP	LOC
village	NN	NP	O
,	,	O	O
five	CD	NP	O
km	NN	NP	O
(	(	O	O
three	CD	NP	O
miles	NNS	NP	O
)	)	O	O
west	NN	NP	O
of	IN	PP	O
the	DT	NP	O
capital	NN	NP	O
Manama	NNP	NP	LOC
.	.	O	O

It	PRP	NP	O
was	VBD	VP	O
not	RB	VP	O
immediately	RB	VP	O
clear	VB	VP	O
what	WP	NP	O
caused	VBD	VP	O
the	DT	NP	O
fire	NN	NP	O
or	CC	O	O
if	IN	SBAR	O
there	EX	NP	O
were	VBD	VP	O
any	DT	NP	O
casualties	NNS	NP	O
.	.	O	O

Government	NN	NP	O
officials	NNS	NP	O
had	VBD	VP	O
no	DT	NP	O
immediate	JJ	NP	O
comment	NN	NP	O
.	.	O	O

-DOCSTART- -X- -X- O

Iraq	NNP	NP	LOC
's	POS	NP	O
Aziz	NNP	NP	PER
says	VBZ	VP	O
Baghdad	NNP	NP	LOC
aiding	VBG	VP	O
KDP	NNP	NP	ORG
against	IN	PP	O
rivals	NNS	NP	O
.	.	O	O

BAGHDAD	NNP	NP	LOC
1996-08-31	NNP	NP	O

Iraq	NNP	NP	LOC
's	POS	NP	O
Deputy	NNP	NP	O
Prime	NNP	NP	O
Minister	NNP	NP	O
Tareq	NNPS	NP	PER
Aziz	NNP	NP	PER
said	VBD	VP	O
on	IN	PP	O
Saturday	NNP	NP	O
Iraqi	JJ	NP	MISC
troops	NNS	NP	O
were	VBD	VP	O
fighting	VBG	VP	O
in	IN	PP	O
northern	JJ	NP	O
Iraq	NNP	NP	LOC
to	TO	VP	O
aid	VB	VP	O
Kurdish	JJ	NP	MISC
rebel	NN	NP	O
leader	NN	NP	O
Massoud	NNP	NP	PER
Barzani	NNP	NP	PER
against	IN	PP	O
rival	JJ	NP	O
forces	NNS	NP	O
.	.	O	O

"	"	O	O
The	DT	NP	O
leadership	NN	NP	O
has	VBZ	VP	O
decided	VBN	VP	O
to	TO	VP	O
provide	VB	VP	O
support	NN	NP	O
and	CC	NP	O
military	JJ	NP	O
aid	NN	NP	O
to	TO	PP	O
Mr	NNP	NP	O
Massoud	NNP	NP	PER
Barzani	NNP	NP	PER
and	CC	O	O
his	PRP$	NP	O
comrades	NNS	NP	O
to	TO	VP	O
enable	VB	VP	O
them	PRP	NP	O
confront	VBP	VP	O
the	DT	NP	O
vicious	JJ	NP	O
aggression	NN	NP	O
...	:	O	O

from	IN	PP	O
(	(	O	O
Patriotic	NNP	NP	ORG
Union	NNP	NP	ORG
of	IN	PP	ORG
Kurdistan	JJ	NP	ORG
chief	JJ	NP	O
)	)	O	O
Jalal	NNP	NP	PER
Talabani	NNP	NP	PER
,	,	O	O
"	"	O	O
Aziz	NNP	NP	PER
said	VBD	VP	O
in	IN	PP	O
a	DT	NP	O
statement	NN	NP	O
carried	VBN	VP	O
by	IN	PP	O
the	DT	NP	O
official	JJ	NP	O
Iraqi	JJ	NP	ORG
News	NNP	NP	ORG
Agency	NNP	NP	ORG
(	(	O	O
INA	NNP	NP	ORG
)	)	O	O
.	.	O	O

Aziz	NNP	NP	PER
said	VBD	VP	O
Iraq	NNP	NP	LOC
's	POS	NP	O
military	JJ	NP	O
intervention	NN	NP	O
,	,	O	O
the	DT	NP	O
first	JJ	NP	O
on	IN	PP	O
such	JJ	NP	O
scale	NN	NP	O
since	IN	PP	O
the	DT	NP	O
U.S.	NNP	NP	LOC
and	CC	O	O
allies	NNS	NP	O
decided	VBD	VP	O
to	TO	VP	O
protect	VB	VP	O
Iraqi	JJ	NP	MISC
Kurds	NNPS	NP	MISC
against	IN	PP	O
Baghdad	NNP	NP	LOC
,	,	O	O
was	VBD	VP	O
in	IN	PP	O
response	NN	NP	O
to	TO	PP	O
a	DT	NP	O
plea	NN	NP	O
from	IN	PP	O
Barzani	NNP	NP	PER
to	TO	PP	O
President	NNP	NP	O
Saddam	NNP	NP	PER
Hussein	NNP	NP	PER
to	TO	VP	O
back	VB	VP	O
him	PRP	NP	O
militarily	RB	NP	O
and	CC	O	O
save	VB	VP	O
his	PRP$	NP	O
people	NNS	NP	O
from	IN	PP	O
attacks	NNS	NP	O
by	IN	PP	O
Iran	NNP	NP	LOC
and	CC	NP	O
Talabani	NNP	NP	PER
.	.	O	O

He	PRP	NP	O
said	VBD	VP	O
Barzani	NNP	NP	PER
sent	VBD	VP	O
a	DT	NP	O
message	NN	NP	O
to	TO	PP	O
Saddam	NNP	NP	PER
on	IN	PP	O
August	NNP	NP	O
22	CD	NP	O
in	IN	PP	O
which	WDT	NP	O
he	PRP	NP	O
said	VBD	VP	O
:	:	O	O
"	"	O	O
The	DT	NP	O
conspiracy	NN	NP	O
is	VBZ	VP	O
beyond	IN	PP	O
our	PRP$	NP	O
capability	NN	NP	O
therefore	RB	ADVP	O
we	PRP	NP	O
plead	VBP	VP	O
with	IN	PP	O
your	PRP$	NP	O
excellency	RB	ADVP	O
to	TO	VP	O
order	VB	VP	O
Iraqi	JJ	NP	MISC
armed	JJ	NP	O
forces	NNS	NP	O
to	TO	VP	O
interfere	VB	VP	O
to	TO	VP	O
help	VB	VP	O
us	PRP	NP	O
to	TO	VP	O
evade	VB	VP	O
the	DT	NP	O
foreign	JJ	NP	O
threat	NN	NP	O
and	CC	O	O
put	VBD	VP	O
an	DT	NP	O
end	NN	NP	O
to	TO	PP	O
Talabani	NNP	NP	PER
's	POS	NP	O
treason	NN	NP	O
and	CC	NP	O
conspiracy	NN	NP	O
.	.	O	O
"	"	O	O

U.N.	NNP	NP	ORG
relief	NN	NP	O
officials	NNS	NP	O
said	VBD	VP	O
they	PRP	NP	O
were	VBD	VP	O
not	RB	O	O
aware	JJ	ADJP	O
that	IN	SBAR	O
the	DT	NP	O
tanks	NNS	NP	O
advancing	VBG	VP	O
on	IN	PP	O
Arbil	NNP	NP	LOC
were	VBD	VP	O
manned	VBN	VP	O
by	IN	PP	O
Iraqi	JJ	NP	MISC
troops	NNS	NP	O
as	IN	SBAR	O
they	PRP	NP	O
advanced	VBD	VP	O
from	IN	PP	O
KDP-controlled	JJ	NP	O
areas	NNS	NP	O
and	CC	O	O
raised	VBD	VP	O
KDP	NNP	NP	ORG
flags	NNS	NP	O
.	.	O	O

-DOCSTART- -X- -X- O

U.N.	NNP	NP	ORG
denies	VBZ	VP	O
reports	NNS	NP	O
of	IN	PP	O
Iraqi	JJ	NP	MISC
tank	NN	NP	O
assault	NN	NP	O
on	IN	PP	O
Arbil	NNP	NP	LOC
.	.	O	O

BAGHDAD	NNP	NP	LOC
1996-08-31	NNP	NP	O

United	NNP	NP	ORG
Nations	NNPS	NP	ORG
relief	NN	NP	O
officials	NNS	NP	O
said	VBD	VP	O
on	IN	PP	O
Saturday	NNP	NP	O
the	DT	NP	O
fighting	NN	NP	O
in	IN	PP	O
Arbil	NNP	NP	LOC
in	IN	PP	O
northern	JJ	NP	O
Iraq	NNP	NP	LOC
was	VBD	VP	O
between	IN	PP	O
rival	JJ	NP	O
Kurdish	JJ	NP	MISC
factions	NNS	NP	O
and	CC	O	O
they	PRP	NP	O
were	VBD	VP	O
not	RB	O	O
aware	JJ	ADJP	O
of	IN	PP	O
any	DT	NP	O
Iraqi	JJ	NP	MISC
military	JJ	NP	O
advance	NN	NP	O
on	IN	PP	O
the	DT	NP	O
city	NN	NP	O
.	.	O	O

"	"	O	O
KDP	NNP	NP	ORG
(	(	O	O
Kurdistan	NNP	NP	ORG
Democratic	NNP	NP	ORG
Party	NNP	NP	ORG
)	)	O	O
is	VBZ	VP	O
trying	VBG	VP	O
to	TO	VP	O
overtake	VB	VP	O
the	DT	NP	O
city	NN	NP	O
.	.	O	O

They	PRP	NP	O
are	VBP	VP	O
using	VBG	VP	O
tanks	NNS	NP	O
.	.	O	O

I	PRP	NP	O
think	VBP	VP	O
they	PRP	NP	O
will	MD	VP	O
succeed	VB	VP	O
.	.	O	O

We	PRP	NP	O
have	VBP	VP	O
in	IN	PP	O
no	DT	NP	O
way	NN	NP	O
seen	VBN	VP	O
any	DT	NP	O
Iraqi	JJ	NP	MISC
troops	NNS	NP	O
in	IN	PP	O
the	DT	NP	O
city	NN	NP	O
or	CC	O	O
in	IN	PP	O
its	PRP$	NP	O
approaches	NNS	NP	O
,	,	O	O
"	"	O	O
a	DT	NP	O
U.N.	NNP	NP	ORG
relief	NN	NP	O
official	NN	NP	O
told	VBN	VP	O
Reuters	NNP	NP	ORG
.	.	O	O

-DOCSTART- -X- -X- O

PRESS	NNS	NP	O
DIGEST	VB	VP	O
-	:	O	O
Tunisia	NNP	NP	LOC
-	:	O	O
Aug	NNP	NP	O
31	CD	NP	O
.	.	O	O

TUNIS	NNS	NP	LOC
1996-08-31	CD	NP	O

These	DT	NP	O
are	VBP	VP	O
the	DT	NP	O
leading	VBG	NP	O
stories	NNS	NP	O
in	IN	PP	O
the	DT	NP	O
Tunisian	JJ	NP	MISC
press	NN	NP	O
on	IN	PP	O
Saturday	NNP	NP	O
.	.	O	O

Reuters	NNP	NP	ORG
has	VBZ	VP	O
not	RB	VP	O
verified	VBN	VP	O
these	DT	NP	O
stories	NNS	NP	O
and	CC	O	O
does	VBZ	VP	O
not	RB	VP	O
vouch	NN	NP	O
for	IN	PP	O
their	PRP$	NP	O
accuracy	NN	NP	O
.	.	O	O

LA	NNP	NP	ORG
PRESSE	NNP	NP	ORG

-	:	O	O
After	IN	PP	O
Tunisia	NNP	NP	LOC
called	VBD	VP	O
on	IN	PP	O
France	NNP	NP	LOC
to	TO	VP	O
respect	VB	VP	O
Tunisian	NNP	NP	MISC
immigrants	NNS	NP	O
'	POS	NP	O
dignity	NN	NP	O
,	,	O	O
France	NNP	NP	LOC
says	VBZ	VP	O
it	PRP	NP	O
welcomes	VBZ	VP	O
legal	JJ	NP	O
Tunisian	JJ	NP	MISC
residents	NNS	NP	O
.	.	O	O

-	:	O	O
Tunisia	NNP	NP	LOC
's	POS	NP	O
exports	NNS	NP	O
of	IN	PP	O
spare	JJ	NP	O
parts	NNS	NP	O
amounted	VBD	VP	O
to	TO	PP	O
220	CD	NP	O
million	CD	NP	O
dinars	NNS	NP	O
in	IN	PP	O
1995	CD	NP	O
.	.	O	O

LE	JJ	NP	ORG
TEMPS	NNS	NP	ORG

-	:	O	O
Trade	NNP	NP	O
talks	NNS	NP	O
between	IN	PP	O
Tunisia	NNP	NP	LOC
and	CC	O	O
the	DT	NP	O
Palestinian	NNP	NP	ORG
Authority	NNP	NP	ORG
.	.	O	O

-	:	O	O
Speaker	NNP	NP	O
of	IN	PP	O
parliament	NN	NP	O
Habib	NNP	NP	PER
Boulares	NNP	NP	PER
arrives	VBZ	VP	O
in	IN	PP	O
Tripoli	NNP	NP	LOC
to	TO	VP	O
represent	VB	VP	O
President	NNP	NP	O
Zine	NNP	NP	PER
al-Abidine	JJ	NP	PER
Ben	NNP	NP	PER
Ali	NNP	NP	PER
at	IN	PP	O
the	DT	NP	O
Libyan	JJ	NP	MISC
revolution	NN	NP	O
anniversary	NN	NP	O
celebrations	NNS	NP	O
.	.	O	O

(	(	O	O
$	$	NP	O
1	CD	NP	O
=	SYM	VP	O
0.96	CD	NP	O
dinar	NN	NP	O
)	)	O	O

-DOCSTART- -X- -X- O

Automakers	NNS	NP	O
,	,	O	O
U.S.	NNP	NP	LOC
agency	NN	NP	O
plan	NN	NP	O
air	NN	NP	O
bag	NN	NP	O
safety	NN	NP	O
ads	NNS	NP	O
.	.	O	O

DETROIT	NNP	NP	LOC
1996-08-31	NNP	NP	O

Automakers	NNS	NP	O
,	,	O	O
suppliers	NNS	NP	O
,	,	O	O
insurers	NNS	NP	O
and	CC	O	O
the	DT	NP	O
federal	JJ	NP	O
government	NN	NP	O
's	POS	NP	O
auto	NN	NP	O
safety	NN	NP	O
agency	NN	NP	O
Saturday	NNP	NP	O
launched	VBD	VP	O
a	DT	NP	O
$	$	NP	O
10	CD	NP	O
million	CD	NP	O
safety	NN	NP	O
awareness	NN	NP	O
campaign	NN	NP	O
aimed	VBN	VP	O
at	IN	PP	O
reducing	VBG	VP	O
the	DT	NP	O
number	NN	NP	O
of	IN	PP	O
children	NNS	NP	O
killed	VBN	VP	O
accidentally	RB	ADVP	O
by	IN	PP	O
air	NN	NP	O
bags	NNS	NP	O
in	IN	PP	O
cars	NNS	NP	O
and	CC	NP	O
trucks	NNS	NP	O
.	.	O	O

Officials	NNS	NP	O
said	VBD	VP	O
they	PRP	NP	O
will	MD	VP	O
work	VB	VP	O
with	IN	PP	O
law	NN	NP	O
enforcement	NN	NP	O
agencies	NNS	NP	O
,	,	O	O
pediatricians	NNS	NP	O
and	CC	NP	O
media	NNS	NP	O
to	TO	VP	O
warn	VB	VP	O
parents	NNS	NP	O
about	IN	PP	O
the	DT	NP	O
dangers	NNS	NP	O
that	IN	SBAR	O
air	NN	NP	O
bags	NNS	NP	O
pose	VBP	VP	O
to	TO	PP	O
children	NNS	NP	O
and	CC	NP	O
adults	NNS	NP	O
not	RB	VP	O
wearing	VBG	VP	O
seatbelts	NNS	NP	O
.	.	O	O

Since	IN	PP	O
1993	CD	NP	O
,	,	O	O
24	CD	NP	O
children	NNS	NP	O
have	VBP	VP	O
been	VBN	VP	O
killed	VBN	VP	O
by	IN	PP	O
the	DT	NP	O
explosive	JJ	NP	O
force	NN	NP	O
of	IN	PP	O
automotive	JJ	NP	O
air	NN	NP	O
bags	NNS	NP	O
,	,	O	O
which	WDT	NP	O
inflate	VBP	VP	O
at	IN	PP	O
speeds	NNS	NP	O
up	IN	PP	O
to	TO	PP	O
200	CD	NP	O
miles	NNS	NP	O
per	IN	PP	O
hour	NN	NP	O
.	.	O	O

The	DT	NP	O
first	JJ	NP	O
portion	NN	NP	O
of	IN	PP	O
the	DT	NP	O
campaign	NN	NP	O
involves	VBZ	VP	O
pickup	NN	NP	O
trucks	NNS	NP	O
equipped	VBN	VP	O
with	IN	PP	O
billboards	NNS	NP	O
that	WDT	NP	O
were	VBD	VP	O
driving	VBG	VP	O
along	IN	PP	O
some	DT	NP	O
of	IN	PP	O
the	DT	NP	O
nation	NN	NP	O
's	POS	NP	O
busiest	JJS	NP	O
interstate	JJ	NP	O
highways	NNS	NP	O
during	IN	PP	O
the	DT	NP	O
Labor	NNP	NP	MISC
Day	NNP	NP	MISC
weekend	NN	NP	O
,	,	O	O
including	VBG	PP	O
Interstate	NNP	NP	LOC
95	NNP	NP	LOC
on	IN	PP	O
the	DT	NP	O
East	NNP	NP	LOC
Coast	NNP	NP	LOC
,	,	O	O
Interstates	NNP	NP	LOC
80	CD	NP	LOC
and	CC	NP	O
90	CD	NP	LOC
in	IN	PP	O
the	DT	NP	O
Midwest	NNP	NP	LOC
and	CC	NP	O
Interstate	NNP	NP	LOC
5	CD	NP	LOC
in	IN	PP	O
California	NNP	NP	LOC
.	.	O	O

The	DT	NP	O
boards	NNS	NP	O
read	VBD	VP	O
:	:	O	O
"	"	O	O
Air	NNP	NP	O
Bag	NNP	NP	O
Safety	NNP	NP	O
:	:	O	O
Everyone	NN	NP	O
Buckled	NNP	NP	O
,	,	O	O
Kids	NNPS	NP	O
in	IN	PP	O
Back	RB	ADVP	O
.	.	O	O
"	"	O	O

Janet	NNP	NP	PER
Dewey	NNP	NP	PER
,	,	O	O
executive	JJ	NP	O
director	NN	NP	O
of	IN	PP	O
the	DT	NP	O
industry-funded	JJ	NP	O
National	NNP	NP	ORG
Automobile	NNP	NP	ORG
Occupant	NNP	NP	ORG
Protection	NNP	NP	ORG
Campaign	NNP	NP	ORG
,	,	O	O
said	VBD	VP	O
most	JJS	NP	O
of	IN	PP	O
the	DT	NP	O
injuries	NNS	NP	O
to	TO	PP	O
children	NNS	NP	O
occurred	VBD	VP	O
because	IN	SBAR	O
they	PRP	NP	O
were	VBD	VP	O
not	RB	VP	O
wearing	VBG	VP	O
seatbelts	NNS	NP	O
.	.	O	O

A	DT	NP	O
child	NN	NP	O
's	POS	NP	O
chances	NNS	NP	O
of	IN	PP	O
being	VBG	VP	O
killed	VBN	VP	O
in	IN	PP	O
a	DT	NP	O
car	NN	NP	O
accident	NN	NP	O
,	,	O	O
whether	IN	SBAR	O
the	DT	NP	O
vehicle	NN	NP	O
was	VBD	VP	O
equipped	VBN	VP	O
with	IN	PP	O
an	DT	NP	O
air	NN	NP	O
bag	NN	NP	O
or	CC	O	O
not	RB	O	O
,	,	O	O
is	VBZ	VP	O
reduced	VBN	VP	O
by	IN	PP	O
29	CD	NP	O
percent	NN	NP	O
when	WRB	ADVP	O
they	PRP	NP	O
are	VBP	VP	O
in	IN	PP	O
the	DT	NP	O
rear	NN	NP	O
seat	NN	NP	O
,	,	O	O
she	PRP	NP	O
said	VBD	VP	O
.	.	O	O

The	DT	NP	O
auto	NN	NP	O
industry	NN	NP	O
was	VBD	VP	O
about	RB	NP	O
three	CD	NP	O
to	TO	NP	O
six	CD	NP	O
years	NNS	NP	O
away	RB	PP	O
from	IN	PP	O
introducing	VBG	VP	O
"	"	O	O
smart	JJ	ADJP	O
"	"	O	O
air	NN	NP	O
bags	NNS	NP	O
with	IN	PP	O
the	DT	NP	O
ability	NN	NP	O
to	TO	VP	O
detect	VB	VP	O
the	DT	NP	O
size	NN	NP	O
and	CC	NP	O
position	NN	NP	O
of	IN	PP	O
an	DT	NP	O
occupant	NN	NP	O
and	CC	O	O
adjust	VB	VP	O
inflation	NN	NP	O
pressures	NNS	NP	O
accordingly	RB	ADVP	O
.	.	O	O

Current	JJ	NP	O
air	NN	NP	O
bags	NNS	NP	O
were	VBD	VP	O
designed	VBN	VP	O
to	TO	VP	O
halt	VB	VP	O
the	DT	NP	O
forward	JJ	NP	O
momentum	NN	NP	O
of	IN	PP	O
an	DT	NP	O
average-sized	JJ	NP	O
,	,	NP	O
unbelted	JJ	NP	O
adult	NN	NP	O
male	NN	ADJP	O
,	,	O	O
not	RB	NP	O
a	DT	NP	O
small	JJ	NP	O
child	NN	NP	O
.	.	O	O

Automakers	NNS	NP	O
petitioned	VBD	VP	O
the	DT	NP	O
National	NNP	NP	ORG
Highway	NNP	NP	ORG
Traffic	NNP	NP	ORG
Safety	NNP	NP	ORG
Administration	NNP	NP	ORG
to	TO	VP	O
allow	VB	VP	O
them	PRP	NP	O
to	TO	VP	O
introduce	VB	VP	O
air	NN	NP	O
bags	NNS	NP	O
that	WDT	NP	O
inflate	VBP	VP	O
less	RBR	ADJP	O
aggressively	RB	ADVP	O
to	TO	VP	O
help	VB	VP	O
reduce	VB	VP	O
unwanted	JJ	NP	O
injuries	NNS	NP	O
.	.	O	O

"	"	O	O
Even	RB	ADVP	O
if	IN	SBAR	O
changes	NNS	NP	O
are	VBP	VP	O
made	VBN	VP	O
to	TO	VP	O
airbags	VB	VP	O
today	NN	NP	O
,	,	O	O
we	PRP	NP	O
'd	MD	VP	O
still	RB	VP	O
have	VB	VP	O
20	CD	NP	O
million	CD	NP	O
vehicles	NNS	NP	O
on	IN	PP	O
the	DT	NP	O
road	NN	NP	O
with	IN	PP	O
current	JJ	NP	O
technology	NN	NP	O
,	,	O	O
"	"	O	O
Dewey	NNP	NP	PER
said	VBD	VP	O
.	.	O	O
"	"	O	O

The	DT	NP	O
public	NN	NP	O
has	VBZ	VP	O
n't	RB	VP	O
been	VBN	VP	O
getting	VBG	VP	O
the	DT	NP	O
message	NN	NP	O
.	.	O	O
"	"	O	O

-DOCSTART- -X- -X- O

Two	CD	NP	O
die	VBP	VP	O
as	IN	PP	O
New	NNP	NP	LOC
Hampshire	NNP	NP	LOC
motel	NN	NP	O
explodes	VBZ	VP	O
and	CC	VP	O
burns	NNS	VP	O
.	.	O	O

ROCHESTER	NN	NP	LOC
,	,	O	O
N.H.	NNP	NP	LOC
1996-08-30	CD	NP	O

Adds	VBZ	VP	O
deaths	NNS	NP	O
,	,	O	O
other	JJ	NP	O
details	NNS	NP	O
)	)	O	O

An	DT	NP	O
explosion	NN	NP	O
leveled	VBD	VP	O
Rochester	NNP	NP	LOC
's	POS	NP	O
one-story	JJ	NP	O
Lilac	NNP	NP	LOC
Falls	NNP	NP	LOC
Motel	NNP	NP	O
,	,	O	O
killing	VBG	VP	O
two	CD	NP	O
people	NNS	NP	O
,	,	O	O
fire	NN	NP	O
officials	NNS	NP	O
said	VBD	VP	O
Friday	NNP	NP	O
.	.	O	O

"	"	O	O
It	PRP	NP	O
was	VBD	VP	O
an	DT	NP	O
explosion	NN	NP	O
,	,	O	O
and	CC	O	O
then	RB	ADVP	O
it	PRP	NP	O
got	VBD	VP	O
involved	VBN	VP	O
in	IN	PP	O
fire	NN	NP	O
.	.	O	O

As	RB	ADVP	O
far	RB	ADVP	O
as	IN	PP	O
I	PRP	NP	O
know	VBP	VP	O
,	,	O	O
it	PRP	NP	O
's	VBZ	VP	O
been	VBN	VP	O
to	TO	PP	O
four	CD	NP	O
alarms	NNS	NP	O
--	:	O	O
more	JJR	NP	O
trucks	NNS	NP	O
,	,	O	O
more	JJR	NP	O
people	NNS	NP	O
,	,	O	O
"	"	O	O
said	VBD	VP	O
Don	NNP	NP	PER
Penney	NNP	NP	PER
of	IN	PP	O
the	DT	NP	O
Rochester	NNP	NP	ORG
Fire	NNP	NP	ORG
Department	NNP	NP	ORG
said	VBD	VP	O
.	.	O	O

Eyewitnesses	NNS	NP	O
told	VBD	VP	O
Boston	NNP	NP	LOC
television	NN	NP	O
stations	NNS	NP	O
they	PRP	NP	O
saw	VBD	VP	O
a	DT	NP	O
gasoline	NN	NP	O
truck	NN	NP	O
parked	VBD	VP	O
behind	IN	PP	O
the	DT	NP	O
Lilac	NNP	NP	LOC
Falls	NNP	NP	LOC
Motel	NNP	NP	LOC
and	CC	O	O
smelled	VBD	VP	O
gasoline	NN	NP	O
shortly	RB	ADVP	O
before	IN	PP	O
the	DT	NP	O
explosion	NN	NP	O
.	.	O	O

Fire	NN	NP	O
department	NN	NP	O
officials	NNS	NP	O
said	VBD	VP	O
they	PRP	NP	O
were	VBD	VP	O
investigating	VBG	VP	O
the	DT	NP	O
cause	NN	NP	O
of	IN	PP	O
the	DT	NP	O
blast	NN	NP	O
and	CC	NP	O
searching	NN	NP	O
for	IN	PP	O
any	DT	NP	O
more	JJR	NP	O
casualties	NNS	NP	O
.	.	O	O

Officials	NNS	NP	O
did	VBD	VP	O
not	RB	VP	O
immediately	RB	VP	O
identify	VB	VP	O
the	DT	NP	O
victims	NNS	NP	O
.	.	O	O

Local	JJ	NP	O
hospital	NN	NP	O
officials	NNS	NP	O
said	VBD	VP	O
a	DT	NP	O
few	JJ	NP	O
firemen	NNS	NP	O
were	VBD	VP	O
treated	VBN	VP	O
for	IN	PP	O
smoke	NN	NP	O
inhalation	NN	NP	O
but	CC	O	O
there	EX	NP	O
were	VBD	VP	O
no	DT	NP	O
other	JJ	NP	O
injuries	NNS	NP	O
.	.	O	O

-DOCSTART- -X- -X- O

Car	NN	NP	O
kills	VBZ	VP	O
two	CD	NP	O
trying	VBG	VP	O
to	TO	VP	O
avoid	VB	VP	O
Texas	NNP	NP	LOC
drag	NN	NP	O
race	NN	NP	O
.	.	O	O

DALLAS	NNP	NP	LOC
1996-08-31	NNP	NP	O

An	DT	NP	O
illegal	JJ	NP	O
drag	NN	NP	O
race	NN	NP	O
on	IN	PP	O
a	DT	NP	O
Dallas	NNP	NP	LOC
street	NN	NP	O
turned	VBD	VP	O
deadly	JJ	ADJP	O
when	WRB	ADVP	O
another	DT	NP	O
vehicle	NN	NP	O
veered	VBD	VP	O
into	IN	PP	O
the	DT	NP	O
crowd	NN	NP	O
,	,	O	O
killing	VBG	VP	O
two	CD	NP	O
people	NNS	NP	O
and	CC	O	O
injuring	VBG	VP	O
a	DT	NP	O
dozen	NN	NP	O
more	RBR	ADVP	O
,	,	O	O
police	NNS	NP	O
said	VBD	VP	O
Saturday	NNP	NP	O
.	.	O	O

Organisers	NNS	NP	O
tried	VBD	VP	O
to	TO	VP	O
block	VB	VP	O
off	RP	PRT	O
traffic	NN	NP	O
while	IN	SBAR	O
preparing	VBG	VP	O
the	DT	NP	O
drag	NN	NP	O
race	NN	NP	O
late	JJ	NP	O
on	IN	PP	O
Friday	NNP	NP	O
,	,	O	O
but	CC	O	O
an	DT	NP	O
allegedly	RB	NP	O
drunk	JJ	ADJP	O
driver	NN	NP	O
was	VBD	VP	O
unable	JJ	ADJP	O
to	TO	VP	O
slow	VB	VP	O
down	IN	PP	O
in	IN	PP	O
time	NN	NP	O
and	CC	O	O
ran	VBD	VP	O
into	IN	PP	O
a	DT	NP	O
group	NN	NP	O
of	IN	PP	O
spectators	NNS	NP	O
as	IN	SBAR	O
he	PRP	NP	O
swerved	VBD	VP	O
to	TO	VP	O
avoid	VB	VP	O
one	CD	NP	O
of	IN	PP	O
the	DT	NP	O
cars	NNS	NP	O
that	WDT	NP	O
was	VBD	VP	O
to	TO	VP	O
take	VB	VP	O
part	NN	NP	O
in	IN	PP	O
the	DT	NP	O
race	NN	NP	O
.	.	O	O

A	DT	NP	O
26-year-old	JJ	NP	O
man	NN	NP	O
and	CC	O	O
an	DT	NP	O
18-year-old	JJ	NP	O
woman	NN	NP	O
